# Title : in-situ files catalog
# Description : catalog of available in-situ files
# Project : Copernicus Marine In Situ TAC
# Format : 1.4
# Date of update : 2021-02-08T19:15:41Z
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201602/GL_PR_CT_DBND_201602.nc,54.08320,54.95420,10.44970,14.28400,2016-02-04T08:45:00Z,2016-02-06T07:28:48Z,Germany (Unknown),2019-05-11T11:19:06Z,R,DC_REFERENCE DATA_MODE DIRECTION DEPH DOX2 PSAL TEMP
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201602/GL_PR_CT_LINW_201602.nc,57.64320,59.66170,8.76250,11.37320,2016-02-01T14:10:48Z,2016-02-05T15:01:48Z,Unknown institution,2019-07-29T12:14:19Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL TEMP
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201602/GL_PR_CT_OHLV_201602.nc,57.11700,59.78300,17.66650,21.74680,2016-02-01T12:25:12Z,2016-02-04T13:40:48Z,Unknown institution,2019-06-26T12:00:58Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201602/GL_PR_CT_OYTJ_201602.nc,54.33830,57.73920,-1.17920,9.10670,2016-02-04T07:19:12Z,2016-02-17T14:33:00Z,Unknown institution,2020-02-26T12:01:00Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201602/GL_PR_CT_VQHF3_201602.nc,49.98150,57.12770,-2.24870,8.14780,2016-02-01T08:40:12Z,2016-02-25T11:49:12Z,Unknown institution,2019-05-11T14:30:06Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL DOX1 CHLT SLCA NTRA PHOS TEMP
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201603/GL_PR_CT_DBFH_201603.nc,54.11350,54.76280,10.14550,11.92370,2016-03-01T07:10:00Z,2016-03-08T10:28:00Z,Unknown institution,2019-05-11T11:08:46Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201603/GL_PR_CT_DBFM_201603.nc,54.78200,54.82620,9.79650,10.13800,2016-03-01T06:50:00Z,2016-03-02T08:08:00Z,Unknown institution,2019-05-11T11:10:39Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201603/GL_PR_CT_DBKR_201603.nc,54.11030,55.46720,10.45050,15.98400,2016-03-16T09:16:00Z,2016-03-28T12:42:00Z,Unknown institution,2019-05-11T11:14:36Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES DOX1 TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201603/GL_PR_CT_LINW_201603.nc,57.64450,59.70580,8.06670,11.39230,2016-03-02T07:21:00Z,2016-03-08T10:52:12Z,Unknown institution,2019-07-29T12:14:19Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201603/GL_PR_CT_OHLV_201603.nc,54.97120,59.84650,10.50430,24.83780,2016-03-15T13:03:00Z,2016-03-21T10:32:00Z,Unknown institution,2019-05-11T13:47:12Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES DOX1 TEMP PSAL
