# Title : in-situ platforms catalog
# Description : catalog of available in-situ platforms
# Project : Copernicus Marine In Situ TAC
# Format : 1.4
# Date of update : 2021-02-12T01:15:31Z
# platform_code,date_creation,date_update,wmo_platform_code,data_source,institution,institution_edmo_code,parameters,last_latitude_observation,last_longitude_observation,last_date_observation
FYN7301603,2019-04-25T20:07:13Z,2021-02-07T01:04:28Z,,BO_PR_CT_FYN7301603_YYYYMMDD BO_PR_CT_FYN7301603_YYYYMM BO_PR_CT_FYN7301603,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.6529,10.6842,2021-02-07T01:04:28Z
FYN7301604,2019-04-25T20:07:14Z,2021-02-07T01:04:29Z,,BO_PR_CT_FYN7301604_YYYYMMDD BO_PR_CT_FYN7301604_YYYYMM BO_PR_CT_FYN7301604,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.6485,10.6815,2021-02-07T01:04:29Z
FYN7301701,2019-04-25T20:07:15Z,2021-02-07T01:04:29Z,,BO_PR_CT_FYN7301701_YYYYMMDD BO_PR_CT_FYN7301701_YYYYMM BO_PR_CT_FYN7301701,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.6740,10.1917,2021-02-07T01:04:29Z
FYN7301702,2019-04-25T20:07:17Z,2021-02-07T01:04:30Z,,BO_PR_CT_FYN7301702_YYYYMMDD BO_PR_CT_FYN7301702_YYYYMM BO_PR_CT_FYN7301702,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.6835,10.4733,2021-02-07T01:04:30Z
FYN7301703,2019-04-25T20:07:19Z,2021-02-07T01:04:31Z,,BO_PR_CT_FYN7301703_YYYYMMDD BO_PR_CT_FYN7301703_YYYYMM BO_PR_CT_FYN7301703,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.7489,10.5215,2021-02-07T01:04:31Z
FYN7301704,2019-04-25T20:07:20Z,2021-02-07T01:04:31Z,,BO_PR_CT_FYN7301704_YYYYMMDD BO_PR_CT_FYN7301704_YYYYMM BO_PR_CT_FYN7301704,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.8023,10.5562,2021-02-07T01:04:31Z
FYN7301801,2019-04-25T20:07:21Z,2021-02-07T01:04:32Z,,BO_PR_CT_FYN7301801_YYYYMMDD BO_PR_CT_FYN7301801_YYYYMM BO_PR_CT_FYN7301801,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.8989,10.0000,2021-02-07T01:04:32Z
FYN7301802,2019-04-25T20:07:23Z,2021-02-07T01:04:32Z,,BO_PR_CT_FYN7301802_YYYYMMDD BO_PR_CT_FYN7301802_YYYYMM BO_PR_CT_FYN7301802,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.9117,10.2372,2021-02-07T01:04:32Z
FYN7400302,2019-04-25T20:07:24Z,2021-02-07T01:04:32Z,,BO_PR_CT_FYN7400302_YYYYMMDD BO_PR_CT_FYN7400302_YYYYMM BO_PR_CT_FYN7400302,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.0392,10.2907,2021-02-07T01:04:32Z
FYN7400403,2019-04-25T20:07:25Z,2021-02-07T01:04:33Z,,BO_PR_CT_FYN7400403_YYYYMMDD BO_PR_CT_FYN7400403_YYYYMM BO_PR_CT_FYN7400403,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.0653,10.1764,2021-02-07T01:04:33Z
FYN7400405,2019-04-25T20:07:27Z,2021-02-07T01:04:33Z,,BO_PR_CT_FYN7400405_YYYYMMDD BO_PR_CT_FYN7400405_YYYYMM BO_PR_CT_FYN7400405,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.0667,10.0974,2021-02-07T01:04:33Z
FYN7501901,2019-04-25T20:07:28Z,2021-02-07T01:04:34Z,,BO_PR_CT_FYN7501901_YYYYMMDD BO_PR_CT_FYN7501901_YYYYMM BO_PR_CT_FYN7501901,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.9593,10.1250,2021-02-07T01:04:34Z
FYN7501905,2019-04-25T20:07:29Z,2021-02-07T01:04:34Z,,BO_PR_CT_FYN7501905_YYYYMMDD BO_PR_CT_FYN7501905_YYYYMM BO_PR_CT_FYN7501905,DMU,3037,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,54.9883,10.1995,2021-02-07T01:04:34Z
FYN7501910,2019-04-25T20:07:31Z,2021-02-07T01:04:35Z,,BO_PR_CT_FYN7501910_YYYYMMDD BO_PR_CT_FYN7501910_YYYYMM BO_PR_CT_FYN7501910,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.9635,10.2858,2021-02-07T01:04:35Z
FYN7501911,2019-04-25T20:07:33Z,2021-02-07T01:04:36Z,,BO_PR_CT_FYN7501911_YYYYMMDD BO_PR_CT_FYN7501911_YYYYMM BO_PR_CT_FYN7501911,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.9463,10.0000,2021-02-07T01:04:36Z
FYN7501912,2019-04-25T20:07:34Z,2021-02-07T01:04:36Z,,BO_PR_CT_FYN7501912_YYYYMMDD BO_PR_CT_FYN7501912_YYYYMM BO_PR_CT_FYN7501912,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.9112,10.4118,2021-02-07T01:04:36Z
FYN7502001,2019-04-25T20:07:35Z,2021-02-07T01:04:37Z,,BO_PR_CT_FYN7502001_YYYYMMDD BO_PR_CT_FYN7502001_YYYYMM BO_PR_CT_FYN7502001,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.9470,10.0000,2021-02-07T01:04:37Z
FYN7502002,2019-04-25T20:07:37Z,2021-02-07T01:04:37Z,,BO_PR_CT_FYN7502002_YYYYMMDD BO_PR_CT_FYN7502002_YYYYMM BO_PR_CT_FYN7502002,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.9454,10.4560,2021-02-07T01:04:37Z
FYN7701207,2019-04-25T20:07:38Z,2021-02-07T01:04:38Z,,BO_PR_CT_FYN7701207_YYYYMMDD BO_PR_CT_FYN7701207_YYYYMM BO_PR_CT_FYN7701207,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.6391,10.7719,2021-02-07T01:04:38Z
FYN7701302,2019-04-25T20:07:39Z,2021-02-07T01:04:38Z,,BO_PR_CT_FYN7701302_YYYYMMDD BO_PR_CT_FYN7701302_YYYYMM BO_PR_CT_FYN7701302,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.0000,10.6877,2021-02-07T01:04:38Z
FYN8152,2019-04-25T20:07:40Z,2021-02-07T01:04:38Z,,BO_PR_CT_FYN8152_YYYYMMDD BO_PR_CT_FYN8152_YYYYMM BO_PR_CT_FYN8152,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.3572,9.8738,2021-02-07T01:04:38Z
FYN8153,2019-04-25T20:07:41Z,2021-02-07T01:04:39Z,,BO_PR_CT_FYN8153_YYYYMMDD BO_PR_CT_FYN8153_YYYYMM BO_PR_CT_FYN8153,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.3515,9.8747,2021-02-07T01:04:39Z
FYN8231,2019-04-25T20:07:42Z,2021-02-07T01:04:39Z,,BO_PR_CT_FYN8231_YYYYMMDD BO_PR_CT_FYN8231_YYYYMM BO_PR_CT_FYN8231,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.1887,10.1100,2021-02-07T01:04:39Z
FYN8232,2019-04-25T20:07:44Z,2021-02-07T01:04:40Z,,BO_PR_CT_FYN8232_YYYYMMDD BO_PR_CT_FYN8232_YYYYMM BO_PR_CT_FYN8232,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.1660,10.0752,2021-02-07T01:04:40Z
FYN8361,2019-04-25T20:07:45Z,2021-02-07T01:04:41Z,,BO_PR_CT_FYN8361_YYYYMMDD BO_PR_CT_FYN8361_YYYYMM BO_PR_CT_FYN8361,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.0624,10.3727,2021-02-07T01:04:41Z
FYN8365,2019-04-25T20:07:47Z,2021-02-07T01:04:41Z,,BO_PR_CT_FYN8365_YYYYMMDD BO_PR_CT_FYN8365_YYYYMM BO_PR_CT_FYN8365,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.0448,10.3695,2021-02-07T01:04:41Z
FYN8571,2019-04-25T20:07:48Z,2021-02-07T01:04:41Z,,BO_PR_CT_FYN8571_YYYYMMDD BO_PR_CT_FYN8571_YYYYMM BO_PR_CT_FYN8571,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.8872,10.7005,2021-02-07T01:04:41Z
FYN8572,2019-04-25T20:07:49Z,2021-02-07T01:04:42Z,,BO_PR_CT_FYN8572_YYYYMMDD BO_PR_CT_FYN8572_YYYYMM BO_PR_CT_FYN8572,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.8777,10.6993,2021-02-07T01:04:42Z
FYN8751,2019-04-25T20:07:50Z,2021-02-07T01:04:42Z,,BO_PR_CT_FYN8751_YYYYMMDD BO_PR_CT_FYN8751_YYYYMM BO_PR_CT_FYN8751,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.2968,10.7565,2021-02-07T01:04:42Z
FYN8752,2019-04-25T20:07:51Z,2021-02-07T01:04:42Z,,BO_PR_CT_FYN8752_YYYYMMDD BO_PR_CT_FYN8752_YYYYMM BO_PR_CT_FYN8752,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.2977,10.7717,2021-02-07T01:04:42Z
FYN8841,2019-04-25T20:07:52Z,2021-02-07T01:04:43Z,,BO_PR_CT_FYN8841_YYYYMMDD BO_PR_CT_FYN8841_YYYYMM BO_PR_CT_FYN8841,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.4322,10.5737,2021-02-07T01:04:43Z
FYN8843,2019-04-25T20:07:54Z,2021-02-07T01:04:44Z,,BO_PR_CT_FYN8843_YYYYMMDD BO_PR_CT_FYN8843_YYYYMM BO_PR_CT_FYN8843,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.4517,10.5670,2021-02-07T01:04:44Z
FaaRodkobb,2019-04-25T17:34:15Z,2021-02-07T01:31:41Z,,BO_TS_MO_FaaRodkobb_YYYYMMDD BO_TS_MO_FaaRodkobb_YYYYMM BO_TS_MO_FaaRodkobb,SMHI,545,VZMX DEPH VTZA VHM0,59.3333,19.1333,2021-02-07T01:31:41Z
Faaborg,2019-10-08T13:09:49Z,2021-02-12T01:01:05Z,,BO_TS_TG_Faaborg_202101_YYYYMMDD BO_TS_TG_Faaborg_202101_YYYYMM BO_TS_TG_Faaborg_202101,DMI,469,SLEV DEPH,55.1000,10.2500,2021-02-12T01:01:05Z
Falkenberg,2019-11-20T13:03:15Z,2021-02-12T01:01:05Z,,BO_TS_TG_Falkenberg_202101_YYYYMMDD BO_TS_TG_Falkenberg_202101_YYYYMM BO_TS_TG_Falkenberg_202101,SMHI,545,SLEV DEPH,56.8920,12.4895,2021-02-12T01:01:05Z
Falsterborev,2019-10-09T15:13:15Z,2021-02-07T01:31:57Z,,BO_TS_MO_Falsterborev_YYYYMMDD BO_TS_MO_Falsterborev_YYYYMM BO_TS_MO_Falsterborev,SMHI,545,PSAL TEMP WDIR HCSP HCDT WBFO WSPD DEPH DRYT,55.3000,12.7833,2021-02-07T01:31:57Z
FehmarnBelt,2019-04-25T16:50:56Z,2021-02-07T02:14:09Z,66023,BO_TS_MO_FehmarnBelt_202012_YYYYMMDD BO_TS_MO_FehmarnBelt_202012_YYYYMM BO_TS_MO_FehmarnBelt_202012,Bundesamt fur Seeschifffahrt und Hydrographie (BSH),1850,DC_REFERENCE DATA_MODE DIRECTION DEPH TEMP,54.6000,11.1500,2021-02-07T02:14:09Z
FehmarnBeltCU,2019-04-25T16:51:59Z,2021-02-07T02:14:09Z,,BO_TS_MO_FehmarnBeltCU_202012_YYYYMMDD BO_TS_MO_FehmarnBeltCU_202012_YYYYMM BO_TS_MO_FehmarnBeltCU_202012,BSH,1850,NSCT HCSP HCDT DEPH EWCT,54.6000,11.1500,2021-02-07T02:14:09Z
FinnMaid,2019-04-25T18:07:52Z,2021-02-07T02:51:49Z,,BO_TS_FB_FinnMaid_202002_YYYYMMDD BO_TS_FB_FinnMaid_202002_YYYYMM BO_TS_FB_FinnMaid_202002,SYKE,1104,PSAL TEMP FLU2 DEPH,53.9691,10.9004,2021-02-07T02:51:49Z
FinnSea,2019-04-25T20:42:28Z,2021-02-07T01:36:05Z,,BO_TS_FB_FinnSea_2014_YYYYMMDD BO_TS_FB_FinnSea_2014_YYYYMM BO_TS_FB_FinnSea_2014,SYKE,1104,PSAL TEMP FLU2 DEPH,53.8933,10.6962,2021-02-07T01:36:05Z
Finngrundet,2019-10-09T15:13:32Z,2021-02-07T01:36:18Z,,BO_TS_MO_Finngrundet_YYYYMMDD BO_TS_MO_Finngrundet_YYYYMM BO_TS_MO_Finngrundet,SMHI,545,PSAL TEMP WDIR HCSP HCDT WBFO WSPD DEPH DRYT,61.0333,18.5167,2021-02-07T01:36:18Z
FinngrundetWR,2019-04-25T16:50:56Z,2021-02-07T02:15:24Z,,BO_TS_MO_FinngrundetWR_202101_YYYYMMDD BO_TS_MO_FinngrundetWR_202101_YYYYMM BO_TS_MO_FinngrundetWR_202101,SMHI,545,TEMP VEMH VPSP DEPH VPED VTPK VTZA VHM0,60.8989,18.6067,2021-02-07T02:15:24Z
FinskaEnskar,2019-04-25T17:39:13Z,2021-02-07T01:36:44Z,,BO_TS_MO_FinskaEnskar_YYYYMMDD BO_TS_MO_FinskaEnskar_YYYYMM BO_TS_MO_FinskaEnskar,SMHI,545,VZMX DEPH VTZA VHM0,60.8833,20.7500,2021-02-07T01:36:44Z
Fladen,2019-10-09T15:13:58Z,2021-02-07T01:37:07Z,,BO_TS_MO_Fladen_YYYYMMDD BO_TS_MO_Fladen_YYYYMM BO_TS_MO_Fladen,SMHI,545,PSAL TEMP WDIR HCSP HCDT WBFO WSPD DEPH DRYT,57.1667,11.6667,2021-02-07T01:37:07Z
Fladen2,2020-12-01T13:53:11Z,2021-02-07T01:38:06Z,,BO_TS_MO_Fladen2_YYYYMMDD BO_TS_MO_Fladen2_YYYYMM BO_TS_MO_Fladen2,SMHI,545,TEMP WDIR HCSP HCDT VZMX WSPD DEPH VTZA VHM0,57.2167,11.8333,2021-02-07T01:38:06Z
Flensburg,2019-10-08T13:09:50Z,2021-02-12T01:01:05Z,,BO_TS_TG_Flensburg_202101_YYYYMMDD BO_TS_TG_Flensburg_202101_YYYYMM BO_TS_TG_Flensburg_202101,BSH,1850,SLEV DEPH,54.7950,9.4331,2021-02-12T01:01:05Z
Flinten7BS,2019-04-25T17:40:58Z,2021-02-07T02:12:58Z,,BO_TS_MO_Flinten7BS_202010_YYYYMMDD BO_TS_MO_Flinten7BS_202010_YYYYMM BO_TS_MO_Flinten7BS_202010,SMHI,545,TEMP HCSP HCDT DEPH SVEL PRES DOX1,55.5914,12.8443,2021-02-07T02:12:58Z
Forsmark,2019-10-08T13:09:50Z,2021-02-12T01:01:05Z,,BO_TS_TG_Forsmark_202101_YYYYMMDD BO_TS_TG_Forsmark_202101_YYYYMM BO_TS_TG_Forsmark_202101,SMHI,545,TEMP SLEV DEPH,60.4086,18.2108,2021-02-12T01:01:05Z
Fredericia,2019-10-08T13:09:51Z,2021-02-12T01:01:05Z,,BO_TS_TG_Fredericia_202101_YYYYMMDD BO_TS_TG_Fredericia_202101_YYYYMM BO_TS_TG_Fredericia_202101,DMI,469,TEMP SLEV DEPH,55.5667,9.7500,2021-02-12T01:01:05Z
Frederikshavn,2019-10-08T13:09:52Z,2021-02-12T01:01:06Z,,BO_TS_TG_Frederikshavn_202101_YYYYMMDD BO_TS_TG_Frederikshavn_202101_YYYYMM BO_TS_TG_Frederikshavn_202101,DMI,469,TEMP SLEV DEPH,57.4333,10.5667,2021-02-12T01:01:06Z
Frej,2021-02-02T19:00:44Z,2021-02-12T01:00:45Z,,BO_TS_FB_Frej_202101_YYYYMMDD BO_TS_FB_Frej_202101_YYYYMM BO_TS_FB_Frej_202101,SMHI,545,TEMP RELH WDIR WSPD DEPH DRYT ATMP,65.2818,22.4391,2021-02-12T01:00:45Z
Furuogrund,2019-10-08T13:09:52Z,2021-02-12T01:01:06Z,,BO_TS_TG_Furuogrund_202101_YYYYMMDD BO_TS_TG_Furuogrund_202101_YYYYMM BO_TS_TG_Furuogrund_202101,SMHI,545,SLEV DEPH,64.9158,21.2306,2021-02-12T01:01:06Z
Fynshav,2019-10-08T13:09:53Z,2021-02-12T01:01:06Z,,BO_TS_TG_Fynshav_202101_YYYYMMDD BO_TS_TG_Fynshav_202101_YYYYMM BO_TS_TG_Fynshav_202101,DMI,469,TEMP SLEV DEPH,55.0000,9.9833,2021-02-12T01:01:06Z
GBKY,2020-01-26T23:05:40Z,2020-01-26T23:05:40Z,GBKY,GL_PR_CT_GBKY_1989_YYYYMMDD GL_PR_CT_GBKY_1989_YYYYMM GL_PR_CT_GBKY_1989,United Kingdom (Unknown), ,DC_REFERENCE DATA_MODE DIRECTION DEPH PRES TEMP PSAL DOX1 CHLT SLCA NTRA PHOS PHPH PCO2,41.35000,-123.50000,2020-01-26T23:05:40Z
GDLS,2020-01-26T23:10:34Z,2020-01-26T23:10:34Z,GDLS,GL_PR_CT_GDLS_1994_YYYYMMDD GL_PR_CT_GDLS_1994_YYYYMM GL_PR_CT_GDLS_1994,United Kingdom (Unknown), ,DC_REFERENCE DATA_MODE DIRECTION DEPH PRES TEMP PSAL CHLT CNDC DOX1,-5.98300,-9.19300,2020-01-26T23:10:34Z
GF1SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_GF1SYKE_YYYYMMDD BO_TS_BO_GF1SYKE_YYYYMM BO_TS_BO_GF1SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,59.705,24.68217,2020-06-02T10:40:31Z
GF2SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_GF2SYKE_YYYYMMDD BO_TS_BO_GF2SYKE_YYYYMM BO_TS_BO_GF2SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,59.8385,25.85683,2020-06-02T10:40:31Z
GF3SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_GF3SYKE_YYYYMMDD BO_TS_BO_GF3SYKE_YYYYMM BO_TS_BO_GF3SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,59.787,27.12017,2020-06-02T10:40:31Z
GF4SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_GF4SYKE_YYYYMMDD BO_TS_BO_GF4SYKE_YYYYMM BO_TS_BO_GF4SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,59.543,27.76517,2020-06-02T10:40:31Z
GF6SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_GF6SYKE_YYYYMMDD BO_TS_BO_GF6SYKE_YYYYMM BO_TS_BO_GF6SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,60.3385,28.00183,2020-06-02T10:40:31Z
GLNE,2020-01-26T23:18:28Z,2020-08-06T09:13:16Z,GLNE,GL_PR_CT_GLNE_1964_YYYYMMDD GL_PR_CT_GLNE_1964_YYYYMM GL_PR_CT_GLNE_1964,United Kingdom (Unknown), ,DC_REFERENCE DATA_MODE DIRECTION DEPH PRES TEMP PSAL CNDC DOX1 CHLT TCO2 SLCA PHOS PHPH NTRA,43.25000,-35.48000,2020-08-06T09:13:16Z
GOTB,2019-05-05T17:36:40Z,2019-05-05T17:36:40Z,GOTB,GL_PR_BO_GOTB_YYYYMMDD GL_PR_BO_GOTB_YYYYMM GL_PR_BO_GOTB,United Kingdom (Unknown), ,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL TEMP,56.58000,19.35000,2019-05-05T17:36:40Z
GOWS,2020-08-06T09:13:17Z,2020-08-06T09:13:17Z,GOWS,GL_PR_CT_GOWS_YYYYMMDD GL_PR_CT_GOWS_YYYYMM GL_PR_CT_GOWS,Unknown institution, ,DC_REFERENCE DATA_MODE DIRECTION DEPH TEMP PSAL PHOS DOX1 PHPH NTRA CHLT SLCA,9.01700,-65.41700,2020-08-06T09:13:17Z
GR6SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_GR6SYKE_YYYYMMDD BO_TS_BO_GR6SYKE_YYYYMM BO_TS_BO_GR6SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,57.4,23.75,2020-06-02T10:40:31Z
GRD1SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_GRD1SYKE_YYYYMMDD BO_TS_BO_GRD1SYKE_YYYYMM BO_TS_BO_GRD1SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,57.82333,22.64,2020-06-02T10:40:31Z
Galaxy,2019-04-25T20:42:29Z,2021-02-07T01:36:07Z,,BO_TS_FB_Galaxy_2008_YYYYMMDD BO_TS_FB_Galaxy_2008_YYYYMM BO_TS_FB_Galaxy_2008,SMHI,545,PSAL TEMP DEPH,59.4801,24.6483,2021-02-07T01:36:07Z
Gdansk,2019-10-21T19:02:16Z,2021-02-12T01:01:07Z,,BO_TS_TG_Gdansk_202101_YYYYMMDD BO_TS_TG_Gdansk_202101_YYYYMM BO_TS_TG_Gdansk_202101,IMWM,193,SLEV DEPH,54.3997,18.6981,2021-02-12T01:01:07Z
Gedser,2019-10-08T13:09:53Z,2021-02-12T01:01:07Z,,BO_TS_TG_Gedser_202101_YYYYMMDD BO_TS_TG_Gedser_202101_YYYYMM BO_TS_TG_Gedser_202101,DMI,469,TEMP SLEV DEPH,54.5667,11.9333,2021-02-12T01:01:07Z
GoteborgAgnesberg,2019-10-09T13:01:47Z,2021-02-12T01:01:07Z,,BO_TS_TG_GoteborgAgnesberg_202101_YYYYMMDD BO_TS_TG_GoteborgAgnesberg_202101_YYYYMM BO_TS_TG_GoteborgAgnesberg_202101,SMHI,545,SLEV DEPH,57.7897,12.0100,2021-02-12T01:01:07Z
GoteborgEriksberg,2019-10-09T13:01:48Z,2021-02-12T01:01:08Z,,BO_TS_TG_GoteborgEriksberg_202101_YYYYMMDD BO_TS_TG_GoteborgEriksberg_202101_YYYYMM BO_TS_TG_GoteborgEriksberg_202101,SMHI,545,SLEV DEPH,57.6967,11.9089,2021-02-12T01:01:08Z
GoteborgGotaalvbron,2019-10-09T13:31:11Z,2021-02-07T02:45:17Z,,BO_TS_TG_GoteborgGotaalvbron_YYYYMMDD BO_TS_TG_GoteborgGotaalvbron_YYYYMM BO_TS_TG_GoteborgGotaalvbron,SMHI,545,SLEV DEPH,57.7147,11.9669,2021-02-07T02:45:17Z
GoteborgKlippan,2019-10-09T13:31:23Z,2021-02-07T02:45:31Z,,BO_TS_TG_GoteborgKlippan_YYYYMMDD BO_TS_TG_GoteborgKlippan_YYYYMM BO_TS_TG_GoteborgKlippan,SMHI,545,SLEV DEPH,57.6833,11.9000,2021-02-07T02:45:31Z
GoteborgLarjeholm,2019-10-08T13:09:54Z,2021-02-12T01:01:08Z,,BO_TS_TG_GoteborgLarjeholm_202101_YYYYMMDD BO_TS_TG_GoteborgLarjeholm_202101_YYYYMM BO_TS_TG_GoteborgLarjeholm_202101,SMHI,545,SLEV DEPH,57.7658,12.0056,2021-02-12T01:01:08Z
GoteborgTingstadstunneln,2019-10-09T13:01:50Z,2021-02-12T01:01:08Z,,BO_TS_TG_GoteborgTingstadstunneln_202101_YYYYMMDD BO_TS_TG_GoteborgTingstadstunneln_202101_YYYYMM BO_TS_TG_GoteborgTingstadstunneln_202101,SMHI,545,SLEV DEPH,57.7231,11.9869,2021-02-12T01:01:08Z
GoteborgTorshamnen,2019-10-08T13:09:54Z,2021-02-12T01:01:09Z,,BO_TS_TG_GoteborgTorshamnen_202101_YYYYMMDD BO_TS_TG_GoteborgTorshamnen_202101_YYYYMM BO_TS_TG_GoteborgTorshamnen_202101,SMHI,545,TEMP SLEV DEPH,57.6847,11.7906,2021-02-12T01:01:09Z
Greifswald,2019-10-08T13:09:55Z,2021-02-12T01:01:09Z,,BO_TS_TG_Greifswald_202101_YYYYMMDD BO_TS_TG_Greifswald_202101_YYYYMM BO_TS_TG_Greifswald_202101,BSH,1850,SLEV DEPH,54.0928,13.4461,2021-02-12T01:01:09Z
GreifswalderOie,2019-04-25T16:51:04Z,2021-02-12T01:00:57Z,,BO_TS_MO_GreifswalderOie_202101_YYYYMMDD BO_TS_MO_GreifswalderOie_202101_YYYYMM BO_TS_MO_GreifswalderOie_202101,BSH,1850,TEMP DEPH,54.2500,13.9200,2021-02-12T01:00:57Z
Grena,2019-10-08T13:09:55Z,2021-02-12T01:01:09Z,,BO_TS_TG_Grena_202101_YYYYMMDD BO_TS_TG_Grena_202101_YYYYMM BO_TS_TG_Grena_202101,DMI,469,SLEV DEPH,56.4111,10.9306,2021-02-12T01:01:09Z
Grisbadarna,2019-10-09T15:14:00Z,2021-02-07T01:38:40Z,,BO_TS_MO_Grisbadarna_YYYYMMDD BO_TS_MO_Grisbadarna_YYYYMM BO_TS_MO_Grisbadarna,SMHI,545,PSAL TEMP WDIR HCSP HCDT WBFO WSPD DEPH DRYT,58.8833,10.8333,2021-02-07T01:38:40Z
Grundkallen,2019-10-09T15:14:20Z,2021-02-07T01:38:59Z,,BO_TS_MO_Grundkallen_YYYYMMDD BO_TS_MO_Grundkallen_YYYYMM BO_TS_MO_Grundkallen,SMHI,545,PSAL TEMP WDIR HCSP HCDT WBFO WSPD DEPH DRYT,60.5000,18.9167,2021-02-07T01:38:59Z
GustavDahlen,2019-04-25T18:00:14Z,2021-02-07T01:39:37Z,,BO_TS_MO_GustavDahlen_YYYYMMDD BO_TS_MO_GustavDahlen_YYYYMM BO_TS_MO_GustavDahlen,SMHI,545,TEMP WDIR HCSP HCDT VZMX WSPD DEPH DRYT VTZA VHM0,58.6000,17.4667,2021-02-07T01:39:37Z
HA2SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_HA2SYKE_YYYYMMDD BO_TS_BO_HA2SYKE_YYYYMM BO_TS_BO_HA2SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,56.93167,18.89833,2020-06-02T10:40:31Z
